Lat,Long,Timestamp,Ax,Ay,Az,A_avg,A_gforce
22.616055,88.45505333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.616055,88.45505333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.616055,88.45505333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.616055,88.45505333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.616055,88.45505333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.616055,88.45505333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.616055,88.45505333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.616055,88.45505333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.616055,88.45505333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.616055,88.45505333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.616055,88.45505333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.616055,88.45505333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.616055,88.45505333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.616055,88.45505333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.616055,88.45505333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.616055,88.45505333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.616055,88.45505333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.616055,88.45505333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.616055,88.45505333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.616055,88.45505333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.616055,88.45505333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.616055,88.45505333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.616055,88.45505333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.616055,88.45505333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.616055,88.45505333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.616055,88.45505333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.616055,88.45505333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.616055,88.45505333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.616055,88.45505333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.616055,88.45505333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.616055,88.45505333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.616055,88.45505333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.616055,88.45505333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.616055,88.45505333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.616055,88.45505333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.616055,88.45505333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.616055,88.45505333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.616055,88.45505333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.616055,88.45505333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.616055,88.45505333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.616055,88.45505333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.616055,88.45505333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.616055,88.45505333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.616055,88.45505333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.616055,88.45505333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.616055,88.45505333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.616055,88.45505333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.616055,88.45505333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.616055,88.45505333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.616055,88.45505333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.616055,88.45505333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.616055,88.45505333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.616055,88.45505333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.616055,88.45505333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.616055,88.45505333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.616055,88.45505333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.616055,88.45505333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.616055,88.45505333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.616055,88.45505333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.616055,88.45505333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.616055,88.45505333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.616055,88.45505333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.616055,88.45505333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.616055,88.45505333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.616055,88.45505333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.616055,88.45505333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.616055,88.45505333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.616055,88.45505333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.616055,88.45505333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.616055,88.45505333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.616055,88.45505333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.616055,88.45505333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.616055,88.45505333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.616055,88.45505333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.616055,88.45505333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.616055,88.45505333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.616055,88.45505333,1.69E+12,-0.52605003,5.097,9.306001,4.625650323,1.08292098
22.616055,88.45505333,1.69E+12,-0.52605003,5.097,9.306001,4.625650323,1.08292098
22.616055,88.45505333,1.69E+12,-0.52605003,5.097,9.306001,4.625650323,1.08292098
22.49472167,88.39130333,1.69E+12,-2.3170502,5.63595,9.82995,4.382949933,1.178949085
22.49472167,88.39130333,1.69E+12,-2.3170502,5.63595,9.82995,4.382949933,1.178949085
22.49472167,88.39130333,1.69E+12,-2.3170502,5.63595,9.82995,4.382949933,1.178949085
22.49472167,88.39130333,1.69E+12,-2.3170502,5.63595,9.82995,4.382949933,1.178949085
22.49472167,88.39130333,1.69E+12,-2.3170502,5.63595,9.82995,4.382949933,1.178949085
22.49472167,88.39130333,1.69E+12,-1.55805,4.8619504,9.739051,4.347650467,1.120911783
22.49472167,88.39130333,1.69E+12,-1.55805,4.8619504,9.739051,4.347650467,1.120911783
22.49472167,88.39130333,1.69E+12,-1.55805,4.8619504,9.739051,4.347650467,1.120911783
22.49472167,88.39130333,1.69E+12,-1.55805,4.8619504,9.739051,4.347650467,1.120911783
22.49472167,88.39130333,1.69E+12,-1.55805,4.8619504,9.739051,4.347650467,1.120911783
22.49472167,88.39130333,1.69E+12,-0.66495,4.30695,8.97795,4.20665,1.017304553
22.49472167,88.39130333,1.69E+12,-0.66495,4.30695,8.97795,4.20665,1.017304553
22.49472167,88.39130333,1.69E+12,-0.66495,4.30695,8.97795,4.20665,1.017304553
22.49472167,88.39130333,1.69E+12,-0.66495,4.30695,8.97795,4.20665,1.017304553
22.49472167,88.39130333,1.69E+12,-0.66495,4.30695,8.97795,4.20665,1.017304553
22.49472167,88.39130333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.49472167,88.39130333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.49472167,88.39130333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.49472167,88.39130333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.49472167,88.39130333,1.69E+12,-0.65295005,4.6470003,8.956051,4.316700417,1.030680376
22.49472167,88.39130333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.49472167,88.39130333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.49472167,88.39130333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.49472167,88.39130333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.49472167,88.39130333,1.69E+12,-1.4620501,5.0779505,9.06705,4.227650133,1.06977592
22.49472167,88.39130333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.49472167,88.39130333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.49472167,88.39130333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.49472167,88.39130333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.49472167,88.39130333,1.69E+12,-1.7680501,4.9630504,8.415,3.8700001,1.012053756
22.49472167,88.39130333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.49472167,88.39130333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.49472167,88.39130333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.49472167,88.39130333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.49472167,88.39130333,1.69E+12,-1.419,4.61805,7.5370502,3.578700067,0.912588149
22.49472167,88.39130333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.49472167,88.39130333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.49472167,88.39130333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.49472167,88.39130333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.49472167,88.39130333,1.69E+12,-1.0360501,4.21395,7.1800504,3.4526501,0.855199918
22.49472167,88.39130333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.49472167,88.39130333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.49472167,88.39130333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.49472167,88.39130333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.49472167,88.39130333,1.69E+12,-0.58095,4.67805,7.4359503,3.8443501,0.897478184
22.49472167,88.39130333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.49472167,88.39130333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.49472167,88.39130333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.49472167,88.39130333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.49472167,88.39130333,1.69E+12,-1.0000501,5.5810504,8.65005,4.4103501,1.05430245
22.49472167,88.39130333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.49472167,88.39130333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.49472167,88.39130333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.49472167,88.39130333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.49472167,88.39130333,1.69E+12,-1.5619501,5.78205,9.663,4.627699967,1.15888001
22.49472167,88.39130333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.49472167,88.39130333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.49472167,88.39130333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.49472167,88.39130333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.49472167,88.39130333,1.69E+12,-1.6990501,5.301,10.24005,4.613999967,1.18810388
22.49472167,88.39130333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.49472167,88.39130333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.49472167,88.39130333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.49472167,88.39130333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.49472167,88.39130333,1.69E+12,-1.2610501,4.3570504,9.837001,4.311000433,1.104219405
22.49472167,88.39130333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.49472167,88.39130333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.49472167,88.39130333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.49472167,88.39130333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.49472167,88.39130333,1.69E+12,-0.48495004,3.7849503,8.2879505,3.862650253,0.930092431
22.49472167,88.39130333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.49472167,88.39130333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.49472167,88.39130333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.49472167,88.39130333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.49472167,88.39130333,1.69E+12,-0.109050006,3.96705,7.08195,3.646649998,0.827532161
22.49472167,88.39130333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.49472167,88.39130333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.49472167,88.39130333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.49472167,88.39130333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.49472167,88.39130333,1.69E+12,-0.26700002,4.704,6.9330006,3.790000193,0.854479723
22.49472167,88.39130333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.49472167,88.39130333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.49472167,88.39130333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.49472167,88.39130333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.49472167,88.39130333,1.69E+12,-1.02405,5.4750004,7.93905,4.130000133,0.988591586
22.49472167,88.39130333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.49472167,88.39130333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.49472167,88.39130333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.49472167,88.39130333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.49472167,88.39130333,1.69E+12,-1.4500501,5.4199505,8.868,4.279300133,1.069704841
22.49472167,88.39130333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.49472167,88.39130333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.49472167,88.39130333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.49472167,88.39130333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.49472167,88.39130333,1.69E+12,-0.77505004,5.2429504,9.081,4.51630012,1.071810026
22.49472167,88.39130333,1.69E+12,-0.52605003,5.097,9.306001,4.625650323,1.08292098
22.49472167,88.39130333,1.69E+12,-0.52605003,5.097,9.306001,4.625650323,1.08292098
22.49472167,88.39130333,1.69E+12,-0.52605003,5.097,9.306001,4.625650323,1.08292098
22.49472167,88.39130333,1.69E+12,-0.52605003,5.097,9.306001,4.625650323,1.08292098
22.49472167,88.39130333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.49472167,88.39130333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.49472167,88.39130333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.49472167,88.39130333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.49472167,88.39130333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.49472167,88.39130333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.49472167,88.39130333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.49472167,88.39130333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.49472167,88.39130333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.49472167,88.39130333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.49472167,88.39130333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.49472167,88.39130333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.49472167,88.39130333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.49472167,88.39130333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.49472167,88.39130333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.49472167,88.39130333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
22.49472167,88.39130333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
22.49472167,88.39130333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
22.49472167,88.39130333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
22.49472167,88.39130333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
22.49472167,88.39130333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
22.616055,88.45505333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.616055,88.45505333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.616055,88.45505333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.616055,88.45505333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.616055,88.45505333,1.69E+12,-0.75105006,4.6420503,9.02295,4.30465008,1.037185437
22.616055,88.45505333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.616055,88.45505333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.616055,88.45505333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.616055,88.45505333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.616055,88.45505333,1.69E+12,-0.50205004,4.39305,8.248051,4.04635032,0.953974259
22.616055,88.45505333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.616055,88.45505333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.616055,88.45505333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.616055,88.45505333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.616055,88.45505333,1.69E+12,-0.52305,4.329,7.6489506,3.8183002,0.897508611
22.616055,88.45505333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
22.616055,88.45505333,1.69E+12,-0.45405003,4.59705,7.6780505,3.940350157,0.913409975
